hpoID,Batch_Size,lr,Dropout_Rate,Weight_Decay_Beta1,Epsilon,FC_Size
26529,128,0.0003,0.5,0.8,1.0,192
26530,192,3e-05,0.7,0.9,0.1,64
26531,256,3e-06,0.7,0.9,0.1,192
26532,64,3e-06,0.5,0.95,0.1,128
26533,256,3e-05,0.5,0.8,1.0,256
26534,192,3e-05,0.7,0.8,1e-08,64
26535,128,0.0003,0.3,0.95,1e-08,128
26536,128,3e-05,0.7,0.9,1.0,256
26537,256,0.0003,0.5,0.95,1.0,64
26538,256,0.0003,0.5,0.95,0.1,256
26539,192,0.0003,0.3,0.95,0.1,192
26540,256,3e-05,0.5,0.95,0.1,64
26541,128,3e-05,0.7,0.95,0.1,192
26542,64,3e-06,0.3,0.8,1.0,192
26543,256,3e-06,0.5,0.9,0.1,128
26544,192,0.0003,0.7,0.8,1e-08,256
26545,256,3e-06,0.3,0.9,1e-08,64
26546,128,3e-05,0.5,0.8,1.0,192
26547,128,0.0003,0.5,0.8,1e-08,128
26548,64,3e-05,0.7,0.9,0.1,128
26549,192,3e-06,0.5,0.95,0.1,192
26550,256,0.0003,0.3,0.95,1e-08,64
26551,64,3e-06,0.7,0.9,0.1,192
26552,192,0.0003,0.3,0.8,1e-08,256
26553,256,3e-06,0.5,0.9,1e-08,192
26554,64,3e-06,0.3,0.95,1.0,128
26555,128,0.0003,0.3,0.95,1.0,192
26556,64,3e-06,0.5,0.8,1e-08,256
26557,192,3e-05,0.7,0.9,0.1,64
26558,64,3e-06,0.5,0.95,0.1,128
26559,64,3e-05,0.5,0.8,1e-08,128
26560,128,3e-06,0.7,0.9,1.0,256
26561,192,0.0003,0.7,0.8,0.1,64
26562,128,3e-05,0.7,0.8,1.0,64
26563,192,0.0003,0.3,0.9,0.1,256
26564,64,3e-06,0.3,0.9,1.0,64
26565,128,3e-06,0.3,0.8,1.0,256
26566,128,3e-05,0.3,0.9,1.0,128
26567,64,0.0003,0.5,0.95,0.1,128
26568,64,0.0003,0.5,0.95,0.1,64
26569,256,3e-05,0.5,0.9,1.0,256
26570,128,3e-05,0.7,0.8,1e-08,256
26571,128,0.0003,0.5,0.8,0.1,64
26572,192,0.0003,0.3,0.8,1e-08,128
26573,128,3e-05,0.3,0.9,1e-08,64
26574,128,3e-05,0.7,0.95,0.1,192
26575,256,0.0003,0.7,0.9,1e-08,128
26576,128,0.0003,0.3,0.9,1.0,256
26577,128,0.0003,0.5,0.9,1e-08,256
26578,64,3e-05,0.7,0.9,1.0,64
26579,256,3e-05,0.5,0.95,1.0,192
26580,192,3e-05,0.7,0.8,1e-08,192
26581,64,3e-06,0.3,0.9,1e-08,128
26582,192,3e-05,0.3,0.8,1e-08,128
26583,256,3e-06,0.5,0.9,1e-08,128
26584,64,0.0003,0.7,0.8,0.1,192
26585,64,0.0003,0.3,0.95,1.0,128
26586,128,3e-06,0.7,0.95,1.0,256
26587,192,3e-05,0.5,0.8,1.0,64
26588,64,0.0003,0.5,0.95,1e-08,256
26589,64,0.0003,0.5,0.9,0.1,128
26590,192,3e-05,0.5,0.9,1.0,128
26591,256,3e-06,0.7,0.9,0.1,128
26592,128,0.0003,0.3,0.8,0.1,192
26593,128,3e-05,0.7,0.95,1.0,192
26594,256,3e-06,0.5,0.95,0.1,64
26595,128,3e-06,0.5,0.95,1.0,256
26596,64,3e-06,0.7,0.9,0.1,128
26597,64,3e-06,0.7,0.9,1e-08,128
26598,64,3e-05,0.5,0.9,1.0,64
26599,64,3e-06,0.3,0.95,1e-08,64
26600,64,3e-06,0.7,0.8,1.0,128
26601,192,0.0003,0.7,0.95,0.1,64
26602,128,3e-05,0.5,0.8,0.1,64
26603,192,0.0003,0.7,0.9,1.0,256
26604,192,3e-06,0.5,0.9,1.0,64
26605,192,3e-06,0.3,0.95,1.0,64
26606,128,3e-05,0.7,0.8,0.1,128
26607,128,3e-05,0.7,0.8,0.1,192
26608,64,3e-05,0.3,0.95,1.0,64
26609,64,0.0003,0.7,0.8,0.1,192
26610,128,3e-05,0.7,0.8,1e-08,128
26611,128,3e-06,0.7,0.95,0.1,256
26612,64,3e-06,0.7,0.95,1.0,192
26613,256,0.0003,0.7,0.8,1e-08,256
26614,256,3e-06,0.3,0.95,1e-08,256
26615,64,3e-05,0.3,0.9,1e-08,192
26616,256,3e-06,0.5,0.9,0.1,128
26617,64,3e-05,0.5,0.9,1.0,128
26618,64,3e-05,0.5,0.9,1e-08,128
26619,64,3e-06,0.3,0.95,1.0,256
26620,256,3e-06,0.5,0.9,0.1,256
26621,64,3e-05,0.5,0.9,1.0,192
26622,192,3e-05,0.7,0.95,1.0,256
26623,192,3e-06,0.3,0.9,1.0,64
26624,64,0.0003,0.5,0.95,0.1,128
26625,128,3e-05,0.3,0.95,1e-08,128
26626,256,3e-05,0.5,0.8,0.1,192
26627,256,3e-05,0.5,0.95,0.1,192
26628,128,3e-05,0.7,0.95,0.1,128
26629,192,3e-06,0.7,0.95,1.0,128
26630,256,3e-06,0.7,0.95,1.0,128
26631,128,0.0003,0.3,0.8,1.0,192
26632,256,0.0003,0.7,0.9,1e-08,192
26633,256,3e-06,0.7,0.9,0.1,192
26634,128,3e-06,0.7,0.8,0.1,128
26635,64,3e-06,0.7,0.95,1e-08,256
26636,64,0.0003,0.5,0.8,1.0,64
26637,128,0.0003,0.7,0.8,0.1,128
26638,64,3e-06,0.7,0.9,1.0,192
26639,256,3e-05,0.3,0.9,1.0,192
26640,256,3e-06,0.5,0.9,1e-08,192
26641,64,3e-05,0.3,0.95,1.0,64
26642,128,3e-05,0.7,0.8,1e-08,192
26643,192,3e-05,0.7,0.9,1.0,256
26644,64,3e-06,0.7,0.8,1e-08,256
26645,192,0.0003,0.5,0.95,0.1,128
26646,128,3e-05,0.7,0.8,1e-08,64
26647,256,3e-05,0.3,0.9,0.1,192
26648,128,3e-06,0.7,0.9,0.1,192
26649,128,3e-05,0.3,0.8,0.1,256
26650,192,3e-06,0.5,0.9,1.0,64
26651,128,3e-05,0.7,0.8,0.1,192
26652,192,0.0003,0.3,0.9,1.0,128
26653,256,3e-06,0.3,0.95,0.1,192
26654,128,3e-05,0.7,0.95,1e-08,256
26655,64,3e-06,0.3,0.95,1.0,64
26656,64,3e-06,0.7,0.95,1.0,256
26657,64,3e-06,0.3,0.95,0.1,192
26658,64,3e-06,0.3,0.95,1e-08,64
26659,256,3e-05,0.5,0.95,1e-08,64
26660,128,0.0003,0.5,0.95,0.1,192
26661,192,0.0003,0.3,0.9,0.1,192
26662,256,0.0003,0.3,0.8,1e-08,192
26663,256,3e-05,0.5,0.9,0.1,256
26664,64,0.0003,0.7,0.8,1e-08,64
26665,128,0.0003,0.3,0.9,1.0,128
26666,64,0.0003,0.5,0.95,1.0,64
26667,256,0.0003,0.3,0.9,0.1,64
26668,256,0.0003,0.5,0.95,1e-08,256
26669,128,3e-06,0.7,0.8,1e-08,128
26670,128,3e-06,0.7,0.8,0.1,128
26671,256,3e-06,0.7,0.9,1.0,64
26672,64,3e-06,0.5,0.9,1e-08,128
26673,192,0.0003,0.7,0.95,0.1,64
26674,64,3e-06,0.7,0.8,0.1,128
26675,128,3e-06,0.5,0.95,1.0,64
26676,64,3e-05,0.7,0.95,0.1,256
26677,256,0.0003,0.7,0.8,0.1,256
26678,128,3e-06,0.3,0.9,1e-08,256
26679,128,0.0003,0.5,0.8,0.1,256
26680,64,0.0003,0.3,0.95,1e-08,128
26681,128,3e-06,0.3,0.8,0.1,256
26682,192,0.0003,0.5,0.8,1.0,64
26683,128,3e-05,0.7,0.95,1.0,192
26684,192,3e-06,0.3,0.8,1.0,64
26685,64,3e-06,0.3,0.95,1.0,192
26686,64,3e-05,0.5,0.95,0.1,256
26687,256,0.0003,0.5,0.9,1.0,64
26688,128,3e-06,0.5,0.95,0.1,192
26689,64,3e-05,0.7,0.9,1.0,192
26690,128,3e-06,0.7,0.9,1.0,64
26691,128,3e-05,0.3,0.9,0.1,192
26692,128,0.0003,0.3,0.9,0.1,192
26693,256,3e-05,0.7,0.8,1e-08,256
26694,64,0.0003,0.7,0.8,1e-08,256
26695,64,0.0003,0.3,0.9,0.1,192
26696,128,3e-06,0.5,0.95,0.1,128
26697,256,3e-05,0.3,0.8,0.1,128
26698,128,3e-06,0.5,0.8,1.0,256
26699,192,3e-06,0.3,0.8,1.0,256
26700,64,3e-05,0.3,0.8,1e-08,256
26701,192,0.0003,0.5,0.8,1.0,128
26702,128,0.0003,0.7,0.8,1.0,192
26703,192,0.0003,0.7,0.9,0.1,192
26704,256,3e-05,0.7,0.9,0.1,192
26705,128,0.0003,0.7,0.9,1e-08,256
26706,64,0.0003,0.3,0.95,1.0,192
26707,256,3e-05,0.5,0.9,1.0,256
26708,64,3e-06,0.7,0.95,1e-08,192
26709,192,3e-05,0.7,0.9,1e-08,256
26710,192,3e-05,0.5,0.8,1.0,128
26711,192,0.0003,0.3,0.95,1.0,256
26712,128,3e-06,0.5,0.95,0.1,256
26713,256,0.0003,0.3,0.95,1.0,128
26714,256,0.0003,0.7,0.8,0.1,64
26715,256,3e-05,0.3,0.8,0.1,128
26716,64,0.0003,0.7,0.9,0.1,192
26717,256,3e-05,0.3,0.9,0.1,64
26718,192,0.0003,0.3,0.95,1e-08,192
26719,128,0.0003,0.3,0.95,0.1,256
26720,192,3e-05,0.3,0.9,0.1,256
26721,256,3e-06,0.3,0.9,1.0,64
26722,128,0.0003,0.5,0.9,0.1,192
26723,128,3e-05,0.5,0.8,0.1,192
26724,256,3e-05,0.7,0.9,1.0,192
26725,128,0.0003,0.7,0.95,1e-08,256
26726,64,0.0003,0.7,0.9,1e-08,64
26727,256,3e-06,0.7,0.9,1e-08,256
26728,64,3e-06,0.5,0.8,1e-08,128
26729,128,3e-05,0.7,0.8,0.1,256
26730,64,3e-06,0.7,0.8,1.0,256
26731,256,3e-06,0.3,0.9,1e-08,64
26732,256,3e-06,0.7,0.8,1.0,256
26733,256,3e-06,0.5,0.8,0.1,64
26734,256,3e-05,0.5,0.95,1e-08,256
26735,192,0.0003,0.5,0.8,0.1,64
26736,128,3e-05,0.5,0.9,1e-08,192
26737,256,0.0003,0.3,0.9,0.1,64
26738,256,3e-05,0.7,0.95,1e-08,128
26739,256,3e-05,0.7,0.8,0.1,64
26740,256,3e-06,0.7,0.9,1e-08,128
26741,64,0.0003,0.7,0.8,1.0,64
26742,128,3e-06,0.3,0.9,0.1,64
26743,256,3e-06,0.7,0.95,1e-08,64
26744,128,3e-06,0.3,0.9,0.1,128
26745,128,0.0003,0.3,0.9,0.1,128
26746,256,3e-05,0.5,0.9,1.0,128
26747,256,3e-05,0.5,0.95,1.0,64
26748,64,3e-05,0.7,0.9,1e-08,64
26749,128,0.0003,0.7,0.9,1e-08,256
26750,256,0.0003,0.7,0.95,1e-08,128
26751,64,3e-05,0.3,0.8,1e-08,256
26752,128,3e-05,0.5,0.95,0.1,256
26753,256,3e-05,0.3,0.95,1e-08,256
26754,256,0.0003,0.3,0.9,1.0,128
26755,256,3e-05,0.7,0.95,1.0,128
26756,64,0.0003,0.5,0.9,0.1,128
26757,64,3e-05,0.7,0.9,1e-08,128
26758,128,3e-05,0.5,0.9,0.1,128
26759,192,0.0003,0.3,0.9,1e-08,192
26760,192,3e-05,0.5,0.8,0.1,64
26761,256,3e-05,0.3,0.8,1e-08,192
26762,192,3e-06,0.3,0.9,1.0,256
26763,128,3e-06,0.5,0.95,1e-08,192
26764,256,0.0003,0.3,0.95,1e-08,256
26765,64,3e-05,0.7,0.9,1.0,64
26766,64,3e-06,0.5,0.95,1e-08,64
26767,128,3e-05,0.5,0.9,1.0,256
26768,128,3e-06,0.3,0.95,1e-08,128
26769,128,3e-06,0.7,0.9,0.1,128
26770,64,3e-06,0.7,0.9,1e-08,192
26771,256,3e-05,0.5,0.8,1e-08,256
26772,128,0.0003,0.3,0.95,1e-08,192
26773,64,3e-06,0.3,0.95,0.1,256
26774,128,0.0003,0.7,0.9,0.1,64
26775,128,0.0003,0.5,0.95,1.0,192
26776,128,3e-05,0.3,0.9,0.1,192
26777,64,3e-05,0.5,0.8,1e-08,128
26778,192,3e-05,0.7,0.95,1e-08,128
26779,64,3e-06,0.7,0.8,0.1,64
26780,64,3e-05,0.5,0.8,1e-08,256
26781,192,3e-06,0.7,0.9,1.0,256
26782,192,3e-06,0.3,0.8,0.1,256
26783,64,0.0003,0.5,0.95,0.1,128
26784,192,3e-05,0.7,0.8,1.0,64
26785,64,3e-06,0.7,0.95,1e-08,128
26786,64,3e-06,0.5,0.95,0.1,128
26787,256,3e-05,0.5,0.95,0.1,64
26788,64,0.0003,0.5,0.95,1.0,256
26789,192,0.0003,0.7,0.95,1e-08,128
26790,192,3e-06,0.7,0.8,1e-08,128
26791,128,0.0003,0.5,0.9,1.0,192
26792,128,0.0003,0.3,0.9,1.0,128
26793,128,0.0003,0.3,0.95,1e-08,128
26794,256,3e-05,0.5,0.8,1.0,128
26795,256,3e-06,0.7,0.95,1.0,192
26796,192,3e-06,0.3,0.95,1.0,256
26797,192,3e-05,0.5,0.8,1e-08,128
26798,64,3e-05,0.5,0.9,0.1,64
26799,256,3e-05,0.5,0.95,1.0,192
26800,256,3e-05,0.3,0.9,1.0,256
26801,128,3e-05,0.3,0.8,1.0,192
26802,256,3e-06,0.5,0.95,0.1,256
26803,128,3e-05,0.5,0.95,0.1,64
26804,256,3e-05,0.7,0.8,1.0,64
26805,192,3e-05,0.5,0.8,1.0,64
26806,128,3e-06,0.5,0.9,1e-08,128
26807,256,0.0003,0.7,0.8,1.0,64
26808,192,0.0003,0.5,0.9,1e-08,256
26809,64,3e-06,0.5,0.8,0.1,192
26810,256,0.0003,0.3,0.95,1e-08,64
26811,256,3e-05,0.3,0.9,0.1,192
26812,256,0.0003,0.3,0.9,1e-08,64
26813,192,3e-06,0.5,0.95,1.0,64
26814,64,3e-06,0.3,0.9,0.1,256
26815,256,0.0003,0.7,0.8,0.1,64
26816,256,3e-06,0.3,0.9,0.1,256
26817,128,3e-05,0.7,0.8,0.1,128
26818,256,3e-06,0.5,0.95,1.0,128
26819,128,3e-06,0.7,0.95,1e-08,256
26820,64,3e-06,0.5,0.8,1e-08,64
26821,256,3e-05,0.7,0.9,1.0,192
26822,64,0.0003,0.5,0.8,0.1,256
26823,64,3e-06,0.3,0.8,1e-08,64
26824,128,0.0003,0.7,0.8,0.1,256
26825,256,0.0003,0.5,0.9,1e-08,64
26826,128,3e-06,0.5,0.8,1e-08,64
26827,64,3e-06,0.3,0.95,0.1,128
26828,256,3e-05,0.5,0.9,1.0,256
26829,64,3e-05,0.3,0.8,0.1,128
26830,256,0.0003,0.7,0.95,0.1,64
26831,64,3e-06,0.3,0.9,0.1,256
26832,128,3e-05,0.3,0.95,1.0,128
26833,64,3e-06,0.3,0.8,0.1,256
26834,192,3e-06,0.5,0.9,0.1,64
26835,128,0.0003,0.7,0.9,1.0,64
26836,256,3e-06,0.5,0.8,1.0,192
26837,256,3e-06,0.7,0.8,1.0,128
26838,64,3e-05,0.3,0.9,1e-08,64
26839,128,0.0003,0.5,0.95,1.0,128
26840,64,0.0003,0.3,0.8,1.0,256
26841,256,3e-06,0.5,0.95,1e-08,192
26842,256,3e-06,0.3,0.8,1.0,192
26843,64,3e-06,0.5,0.8,0.1,192
26844,192,0.0003,0.7,0.95,1e-08,192
26845,64,3e-06,0.3,0.9,0.1,256
26846,128,3e-05,0.7,0.8,1e-08,192
26847,192,3e-05,0.5,0.8,1.0,128
26848,128,3e-06,0.3,0.9,1e-08,64
26849,64,3e-06,0.3,0.9,1.0,64
26850,128,3e-06,0.7,0.8,1e-08,256
26851,256,0.0003,0.7,0.8,1e-08,128
26852,64,0.0003,0.5,0.9,1e-08,192
26853,64,3e-06,0.5,0.9,0.1,64
26854,192,3e-05,0.3,0.9,0.1,128
26855,256,3e-05,0.7,0.8,1.0,256
26856,256,3e-05,0.5,0.95,1.0,192
26857,128,3e-06,0.7,0.95,1e-08,256
26858,64,0.0003,0.7,0.8,1.0,64
26859,256,3e-06,0.3,0.8,1.0,192
26860,256,3e-06,0.5,0.9,1e-08,192
26861,256,0.0003,0.7,0.8,0.1,192
26862,64,3e-06,0.7,0.95,1e-08,64
26863,128,3e-06,0.3,0.95,1.0,64
26864,256,3e-05,0.5,0.9,0.1,192
26865,192,0.0003,0.3,0.95,1e-08,128
26866,256,3e-06,0.5,0.95,0.1,256
26867,128,3e-06,0.7,0.9,0.1,128
26868,64,3e-06,0.7,0.9,1.0,256
26869,64,3e-06,0.3,0.8,1.0,128
26870,256,3e-06,0.7,0.95,0.1,128
26871,128,3e-06,0.7,0.8,1e-08,192
26872,128,3e-06,0.7,0.95,1.0,64
26873,256,3e-05,0.7,0.95,1.0,64
26874,64,3e-05,0.3,0.95,1.0,128
26875,128,3e-05,0.3,0.8,1.0,256
26876,128,3e-05,0.7,0.8,1.0,128
26877,128,3e-05,0.7,0.9,0.1,128
26878,128,3e-06,0.7,0.8,1.0,64
26879,64,3e-05,0.5,0.95,1e-08,256
26880,64,0.0003,0.3,0.9,0.1,64
26881,64,3e-06,0.5,0.9,1.0,128
26882,256,0.0003,0.3,0.9,0.1,64
26883,256,3e-06,0.5,0.8,1.0,256
26884,256,3e-06,0.7,0.8,0.1,192
26885,64,3e-06,0.3,0.9,0.1,64
26886,192,3e-06,0.3,0.95,1.0,256
26887,128,0.0003,0.5,0.95,1.0,192
26888,128,3e-05,0.5,0.9,1.0,64
26889,128,0.0003,0.3,0.95,0.1,256
26890,192,0.0003,0.3,0.8,1.0,128
26891,256,3e-05,0.3,0.9,1e-08,192
26892,256,3e-05,0.3,0.8,0.1,192
26893,256,0.0003,0.7,0.9,1.0,64
26894,256,3e-06,0.7,0.95,1.0,192
26895,128,3e-05,0.5,0.95,1e-08,64
26896,256,3e-06,0.5,0.95,1.0,192
26897,256,3e-05,0.3,0.8,0.1,64
26898,64,3e-06,0.5,0.8,1e-08,256
26899,128,3e-05,0.7,0.9,1e-08,256
26900,64,3e-05,0.7,0.95,1.0,192
26901,64,3e-05,0.5,0.95,1.0,64
26902,128,3e-06,0.3,0.9,1e-08,128
26903,256,3e-06,0.5,0.95,1e-08,128
26904,128,3e-05,0.5,0.8,1e-08,128
26905,64,3e-05,0.5,0.95,0.1,256
26906,64,3e-06,0.7,0.8,1.0,192
26907,128,3e-05,0.5,0.95,1.0,128
26908,128,3e-05,0.3,0.9,1e-08,128
26909,128,3e-06,0.3,0.9,0.1,64
26910,64,3e-06,0.3,0.9,1.0,64
26911,64,3e-05,0.3,0.8,0.1,128
26912,64,3e-05,0.3,0.9,1e-08,64
26913,192,0.0003,0.3,0.95,0.1,128
26914,128,0.0003,0.5,0.8,1e-08,64
26915,256,0.0003,0.7,0.8,1e-08,192
26916,256,3e-06,0.3,0.95,1.0,192
26917,64,3e-05,0.3,0.95,1.0,256
26918,128,3e-05,0.5,0.95,0.1,64
26919,192,3e-06,0.3,0.95,1e-08,192
26920,128,0.0003,0.3,0.95,0.1,192
26921,256,0.0003,0.7,0.8,1e-08,256
26922,128,3e-06,0.3,0.95,1e-08,192
26923,256,3e-05,0.7,0.8,1e-08,256
26924,64,3e-06,0.5,0.9,1e-08,192
26925,192,3e-05,0.7,0.95,1e-08,192
26926,128,3e-06,0.3,0.9,0.1,192
26927,256,3e-05,0.3,0.8,0.1,192
26928,64,3e-06,0.3,0.95,1e-08,256
26929,192,3e-05,0.3,0.95,0.1,256
26930,64,0.0003,0.5,0.9,0.1,192
26931,64,0.0003,0.3,0.95,1.0,256
26932,256,3e-05,0.7,0.9,1e-08,192
26933,64,3e-06,0.7,0.8,0.1,128
26934,128,0.0003,0.7,0.9,1e-08,192
26935,128,0.0003,0.3,0.9,1e-08,192
26936,192,3e-05,0.7,0.9,1.0,128
26937,192,3e-06,0.7,0.8,0.1,64
26938,192,3e-06,0.7,0.8,0.1,256
26939,64,3e-06,0.5,0.8,1.0,256
26940,128,3e-05,0.7,0.9,1.0,64
26941,192,0.0003,0.3,0.8,1e-08,64
26942,192,0.0003,0.7,0.8,1e-08,128
26943,128,0.0003,0.7,0.8,0.1,192
26944,128,0.0003,0.5,0.95,0.1,128
26945,256,3e-06,0.3,0.9,1.0,128
26946,256,3e-05,0.3,0.8,1e-08,256
26947,256,3e-06,0.3,0.9,0.1,256
26948,64,3e-06,0.5,0.8,1e-08,64
26949,256,0.0003,0.7,0.95,1e-08,128
26950,64,0.0003,0.7,0.8,1.0,64
26951,64,3e-06,0.3,0.95,1.0,128
26952,128,3e-05,0.3,0.8,1.0,64
26953,128,3e-05,0.5,0.8,1e-08,64
26954,64,0.0003,0.5,0.95,1.0,128
26955,128,3e-06,0.5,0.95,0.1,192
26956,192,0.0003,0.3,0.9,0.1,256
26957,64,0.0003,0.5,0.9,0.1,128
26958,64,3e-06,0.7,0.95,0.1,64
26959,128,3e-05,0.5,0.9,1e-08,64
26960,128,3e-05,0.7,0.8,0.1,192
26961,192,3e-05,0.3,0.9,1.0,64
26962,64,3e-06,0.7,0.9,1e-08,256
26963,128,0.0003,0.5,0.95,1.0,256
26964,192,3e-06,0.3,0.95,1e-08,256
26965,128,0.0003,0.3,0.9,1e-08,64
26966,128,0.0003,0.5,0.95,1.0,256
26967,192,3e-05,0.5,0.8,1.0,256
26968,64,3e-06,0.3,0.8,1e-08,256
26969,256,3e-05,0.5,0.95,0.1,192
26970,256,0.0003,0.7,0.8,1.0,64
26971,192,3e-05,0.7,0.95,1.0,128
26972,128,0.0003,0.7,0.9,0.1,256
26973,192,3e-05,0.3,0.8,1.0,256
26974,256,0.0003,0.7,0.9,1.0,192
26975,256,0.0003,0.3,0.95,0.1,192
26976,256,3e-05,0.3,0.95,1e-08,256
26977,256,3e-05,0.3,0.9,0.1,128
26978,192,3e-05,0.3,0.8,0.1,64
26979,128,0.0003,0.7,0.9,1e-08,128
26980,128,3e-05,0.5,0.9,0.1,64
26981,64,3e-06,0.3,0.8,1.0,128
26982,256,0.0003,0.3,0.95,1e-08,256
26983,256,3e-05,0.7,0.95,1e-08,192
26984,64,3e-05,0.7,0.8,1e-08,64
26985,256,0.0003,0.3,0.8,1.0,192
26986,192,0.0003,0.7,0.8,1e-08,64
26987,128,0.0003,0.5,0.95,0.1,64
26988,64,3e-06,0.7,0.9,1e-08,128
26989,256,0.0003,0.5,0.95,1.0,192
26990,128,3e-06,0.7,0.95,0.1,192
26991,128,3e-06,0.7,0.95,1e-08,64
26992,192,3e-05,0.5,0.95,0.1,192
26993,256,3e-05,0.7,0.95,0.1,256
26994,256,0.0003,0.5,0.95,1.0,64
26995,128,3e-06,0.5,0.95,0.1,64
26996,64,3e-05,0.5,0.8,1e-08,256
26997,256,3e-05,0.3,0.95,0.1,128
26998,128,3e-06,0.7,0.95,1e-08,256
26999,64,3e-05,0.5,0.95,1e-08,256
27000,64,3e-05,0.7,0.9,1e-08,192
27001,192,3e-05,0.3,0.95,1.0,192
27002,256,3e-06,0.5,0.8,1e-08,64
27003,256,0.0003,0.3,0.95,0.1,128
27004,256,3e-05,0.5,0.8,1e-08,192
27005,256,0.0003,0.5,0.9,1e-08,64
27006,192,3e-06,0.5,0.95,0.1,256
27007,64,3e-06,0.7,0.9,1.0,256
27008,64,3e-05,0.3,0.8,1.0,64
27009,128,0.0003,0.5,0.8,1e-08,128
27010,64,3e-06,0.7,0.9,0.1,128
27011,64,3e-06,0.7,0.95,1e-08,128
27012,192,0.0003,0.5,0.95,1e-08,64
27013,128,0.0003,0.7,0.95,1e-08,192
27014,128,3e-05,0.7,0.95,1.0,128
27015,256,3e-05,0.7,0.95,1e-08,128
27016,128,0.0003,0.3,0.8,1e-08,192
27017,64,0.0003,0.7,0.9,0.1,192
27018,64,3e-06,0.3,0.8,1e-08,256
27019,64,3e-05,0.5,0.8,0.1,64
27020,64,3e-06,0.7,0.9,1e-08,256
27021,128,3e-05,0.3,0.9,0.1,64
27022,64,0.0003,0.7,0.9,0.1,192
27023,256,3e-06,0.7,0.8,1.0,192
27024,192,3e-06,0.7,0.9,0.1,256
27025,64,3e-06,0.5,0.9,1.0,128
27026,192,3e-05,0.3,0.95,0.1,128
27027,64,3e-06,0.5,0.95,1e-08,128
27028,256,0.0003,0.7,0.95,1.0,128
27029,64,3e-05,0.5,0.8,1e-08,64
27030,256,3e-06,0.7,0.95,0.1,128
27031,64,3e-05,0.5,0.9,0.1,128
27032,64,0.0003,0.7,0.9,1e-08,128
27033,64,3e-06,0.3,0.8,1.0,256
27034,256,3e-05,0.3,0.95,0.1,192
27035,128,3e-06,0.3,0.9,1e-08,128
27036,64,0.0003,0.5,0.8,0.1,128
27037,256,3e-05,0.5,0.8,1e-08,128
27038,64,3e-06,0.3,0.9,1e-08,128
27039,64,3e-05,0.3,0.9,0.1,64
27040,128,3e-06,0.3,0.95,1e-08,128
27041,256,3e-05,0.5,0.8,0.1,128
27042,128,0.0003,0.5,0.8,0.1,128
27043,192,0.0003,0.5,0.9,1e-08,128
27044,192,0.0003,0.5,0.8,1e-08,128
27045,64,0.0003,0.3,0.9,1.0,192
27046,192,0.0003,0.5,0.9,1.0,256
27047,256,0.0003,0.7,0.9,0.1,128
27048,64,3e-05,0.7,0.95,1e-08,256
27049,256,0.0003,0.3,0.95,1.0,128
27050,64,0.0003,0.5,0.95,1e-08,64
27051,256,0.0003,0.7,0.9,1.0,192
27052,64,3e-05,0.5,0.9,0.1,128
27053,256,3e-05,0.7,0.8,0.1,64
27054,64,3e-06,0.7,0.8,1.0,192
27055,256,3e-05,0.3,0.8,1.0,128
27056,256,0.0003,0.3,0.9,1.0,192
27057,192,0.0003,0.5,0.8,1.0,256
27058,64,3e-05,0.7,0.95,0.1,64
27059,256,0.0003,0.5,0.8,0.1,64
27060,128,3e-05,0.5,0.9,1.0,192
27061,256,0.0003,0.5,0.95,1.0,128
27062,256,3e-05,0.7,0.9,0.1,256
27063,128,3e-06,0.5,0.95,1e-08,256
27064,128,3e-05,0.5,0.95,0.1,256
27065,128,3e-06,0.7,0.8,0.1,192
27066,128,3e-06,0.5,0.9,0.1,64
27067,64,0.0003,0.7,0.95,1e-08,192
27068,192,3e-05,0.5,0.95,1.0,192
27069,192,0.0003,0.7,0.95,1.0,64
27070,128,3e-06,0.5,0.8,0.1,64
27071,192,0.0003,0.7,0.95,0.1,128
27072,128,3e-05,0.5,0.95,0.1,192
27073,256,3e-05,0.5,0.8,0.1,192
27074,128,0.0003,0.7,0.95,1e-08,64
27075,256,3e-05,0.7,0.8,1e-08,128
27076,128,0.0003,0.5,0.9,0.1,128
27077,64,3e-05,0.5,0.95,1e-08,128
27078,64,3e-06,0.5,0.95,1.0,128
27079,256,3e-05,0.3,0.8,1e-08,64
27080,192,0.0003,0.7,0.9,0.1,64
27081,256,3e-06,0.5,0.8,1e-08,64
27082,128,3e-06,0.7,0.95,1e-08,128
27083,192,0.0003,0.3,0.8,1e-08,64
27084,256,3e-05,0.3,0.8,1e-08,256
27085,128,3e-05,0.3,0.8,0.1,64
27086,256,3e-06,0.5,0.95,1.0,64
27087,192,3e-05,0.3,0.9,1.0,256
27088,64,3e-05,0.5,0.9,1e-08,128
27089,128,3e-05,0.5,0.95,0.1,128
27090,256,0.0003,0.3,0.95,1e-08,192
27091,64,0.0003,0.3,0.8,1e-08,64
27092,64,0.0003,0.3,0.95,0.1,256
27093,64,3e-06,0.5,0.9,1e-08,128
27094,192,3e-06,0.3,0.8,1.0,192
27095,192,0.0003,0.7,0.95,1e-08,192
27096,128,3e-05,0.3,0.9,1e-08,192
27097,192,3e-06,0.3,0.95,1.0,128
27098,64,3e-06,0.3,0.8,1e-08,192
27099,128,3e-05,0.3,0.9,1e-08,128
27100,256,3e-06,0.5,0.9,1.0,64
27101,256,3e-05,0.7,0.8,0.1,256
